,0,1,2,3,4,5,6
94,C:\Users\abhinav.m\Desktop\IMG\center_2021_04_24_21_00_40_621.jpg, C:\Users\abhinav.m\Desktop\IMG\left_2021_04_24_21_00_40_621.jpg, C:\Users\abhinav.m\Desktop\IMG\right_2021_04_24_21_00_40_621.jpg,0.0,0.0,0.0,20.23145
95,C:\Users\abhinav.m\Desktop\IMG\center_2021_04_24_21_08_39_592.jpg, C:\Users\abhinav.m\Desktop\IMG\left_2021_04_24_21_08_39_592.jpg, C:\Users\abhinav.m\Desktop\IMG\right_2021_04_24_21_08_39_592.jpg,0.0,0.3028218,0.0,22.60023
96,C:\Users\abhinav.m\Desktop\IMG\center_2021_04_24_21_07_38_570.jpg, C:\Users\abhinav.m\Desktop\IMG\left_2021_04_24_21_07_38_570.jpg, C:\Users\abhinav.m\Desktop\IMG\right_2021_04_24_21_07_38_570.jpg,0.0,1.0,0.0,30.19061
97,C:\Users\abhinav.m\Desktop\IMG\center_2021_04_24_21_00_46_526.jpg, C:\Users\abhinav.m\Desktop\IMG\left_2021_04_24_21_00_46_526.jpg, C:\Users\abhinav.m\Desktop\IMG\right_2021_04_24_21_00_46_526.jpg,0.0,0.3117087,0.0,9.791769
98,C:\Users\abhinav.m\Desktop\IMG\center_2021_04_24_21_00_05_988.jpg, C:\Users\abhinav.m\Desktop\IMG\left_2021_04_24_21_00_05_988.jpg, C:\Users\abhinav.m\Desktop\IMG\right_2021_04_24_21_00_05_988.jpg,0.0,0.0,0.0,16.82958
99,C:\Users\abhinav.m\Desktop\IMG\center_2021_04_24_21_01_07_769.jpg, C:\Users\abhinav.m\Desktop\IMG\left_2021_04_24_21_01_07_769.jpg, C:\Users\abhinav.m\Desktop\IMG\right_2021_04_24_21_01_07_769.jpg,0.0,0.0,0.0,10.90612
100,C:\Users\abhinav.m\Desktop\IMG\center_2021_04_24_20_59_56_914.jpg, C:\Users\abhinav.m\Desktop\IMG\left_2021_04_24_20_59_56_914.jpg, C:\Users\abhinav.m\Desktop\IMG\right_2021_04_24_20_59_56_914.jpg,0.0,0.0,0.0,12.8641
101,C:\Users\abhinav.m\Desktop\IMG\center_2021_04_24_21_06_10_386.jpg, C:\Users\abhinav.m\Desktop\IMG\left_2021_04_24_21_06_10_386.jpg, C:\Users\abhinav.m\Desktop\IMG\right_2021_04_24_21_06_10_386.jpg,0.0,0.0,0.0,15.12895
102,C:\Users\abhinav.m\Desktop\IMG\center_2021_04_24_21_00_21_453.jpg, C:\Users\abhinav.m\Desktop\IMG\left_2021_04_24_21_00_21_453.jpg, C:\Users\abhinav.m\Desktop\IMG\right_2021_04_24_21_00_21_453.jpg,0.0,1.0,0.0,24.99223
103,C:\Users\abhinav.m\Desktop\IMG\center_2021_04_24_20_57_33_028.jpg, C:\Users\abhinav.m\Desktop\IMG\left_2021_04_24_20_57_33_028.jpg, C:\Users\abhinav.m\Desktop\IMG\right_2021_04_24_20_57_33_028.jpg,0.0,0.1587556,0.0,17.11393
104,C:\Users\abhinav.m\Desktop\IMG\center_2021_04_24_21_08_21_826.jpg, C:\Users\abhinav.m\Desktop\IMG\left_2021_04_24_21_08_21_826.jpg, C:\Users\abhinav.m\Desktop\IMG\right_2021_04_24_21_08_21_826.jpg,0.0,0.0,0.0,13.40594
105,C:\Users\abhinav.m\Desktop\IMG\center_2021_04_24_21_07_23_893.jpg, C:\Users\abhinav.m\Desktop\IMG\left_2021_04_24_21_07_23_893.jpg, C:\Users\abhinav.m\Desktop\IMG\right_2021_04_24_21_07_23_893.jpg,0.0,1.0,0.0,15.84817
106,C:\Users\abhinav.m\Desktop\IMG\center_2021_04_24_21_06_24_490.jpg, C:\Users\abhinav.m\Desktop\IMG\left_2021_04_24_21_06_24_490.jpg, C:\Users\abhinav.m\Desktop\IMG\right_2021_04_24_21_06_24_490.jpg,0.0,0.0,0.0,21.50148
107,C:\Users\abhinav.m\Desktop\IMG\center_2021_04_24_21_06_36_423.jpg, C:\Users\abhinav.m\Desktop\IMG\left_2021_04_24_21_06_36_423.jpg, C:\Users\abhinav.m\Desktop\IMG\right_2021_04_24_21_06_36_423.jpg,0.0,0.0,0.0,16.79393
108,C:\Users\abhinav.m\Desktop\IMG\center_2021_04_24_21_06_00_135.jpg, C:\Users\abhinav.m\Desktop\IMG\left_2021_04_24_21_06_00_135.jpg, C:\Users\abhinav.m\Desktop\IMG\right_2021_04_24_21_06_00_135.jpg,0.0,0.3115263,0.0,13.15703
109,C:\Users\abhinav.m\Desktop\IMG\center_2021_04_24_21_08_15_933.jpg, C:\Users\abhinav.m\Desktop\IMG\left_2021_04_24_21_08_15_933.jpg, C:\Users\abhinav.m\Desktop\IMG\right_2021_04_24_21_08_15_933.jpg,0.0,1.0,0.0,13.9877
110,C:\Users\abhinav.m\Desktop\IMG\center_2021_04_24_20_56_31_865.jpg, C:\Users\abhinav.m\Desktop\IMG\left_2021_04_24_20_56_31_865.jpg, C:\Users\abhinav.m\Desktop\IMG\right_2021_04_24_20_56_31_865.jpg,0.0,0.0,0.0,0.384566
111,C:\Users\abhinav.m\Desktop\IMG\center_2021_04_24_20_58_51_254.jpg, C:\Users\abhinav.m\Desktop\IMG\left_2021_04_24_20_58_51_254.jpg, C:\Users\abhinav.m\Desktop\IMG\right_2021_04_24_20_58_51_254.jpg,0.0,0.0,0.0,7.903684
112,C:\Users\abhinav.m\Desktop\IMG\center_2021_04_24_21_06_42_251.jpg, C:\Users\abhinav.m\Desktop\IMG\left_2021_04_24_21_06_42_251.jpg, C:\Users\abhinav.m\Desktop\IMG\right_2021_04_24_21_06_42_251.jpg,0.0,0.6992206,0.0,24.03803
113,C:\Users\abhinav.m\Desktop\IMG\center_2021_04_24_21_00_27_097.jpg, C:\Users\abhinav.m\Desktop\IMG\left_2021_04_24_21_00_27_097.jpg, C:\Users\abhinav.m\Desktop\IMG\right_2021_04_24_21_00_27_097.jpg,0.0,0.0,0.0,17.10705
114,C:\Users\abhinav.m\Desktop\IMG\center_2021_04_24_20_59_03_830.jpg, C:\Users\abhinav.m\Desktop\IMG\left_2021_04_24_20_59_03_830.jpg, C:\Users\abhinav.m\Desktop\IMG\right_2021_04_24_20_59_03_830.jpg,0.0,0.0,0.0,8.957657
115,C:\Users\abhinav.m\Desktop\IMG\center_2021_04_24_21_05_09_467.jpg, C:\Users\abhinav.m\Desktop\IMG\left_2021_04_24_21_05_09_467.jpg, C:\Users\abhinav.m\Desktop\IMG\right_2021_04_24_21_05_09_467.jpg,0.0,1.0,0.0,22.12092
116,C:\Users\abhinav.m\Desktop\IMG\center_2021_04_24_20_58_59_052.jpg, C:\Users\abhinav.m\Desktop\IMG\left_2021_04_24_20_58_59_052.jpg, C:\Users\abhinav.m\Desktop\IMG\right_2021_04_24_20_58_59_052.jpg,0.0,0.0,0.0,12.94459
117,C:\Users\abhinav.m\Desktop\IMG\center_2021_04_24_21_01_34_984.jpg, C:\Users\abhinav.m\Desktop\IMG\left_2021_04_24_21_01_34_984.jpg, C:\Users\abhinav.m\Desktop\IMG\right_2021_04_24_21_01_34_984.jpg,0.0,0.0,0.0,9.380473
118,C:\Users\abhinav.m\Desktop\IMG\center_2021_04_24_20_58_27_289.jpg, C:\Users\abhinav.m\Desktop\IMG\left_2021_04_24_20_58_27_289.jpg, C:\Users\abhinav.m\Desktop\IMG\right_2021_04_24_20_58_27_289.jpg,0.0,0.0,0.0,9.707369
119,C:\Users\abhinav.m\Desktop\IMG\center_2021_04_24_20_56_30_280.jpg, C:\Users\abhinav.m\Desktop\IMG\left_2021_04_24_20_56_30_280.jpg, C:\Users\abhinav.m\Desktop\IMG\right_2021_04_24_20_56_30_280.jpg,0.0,0.0,0.0,7.833147e-05
120,C:\Users\abhinav.m\Desktop\IMG\center_2021_04_24_20_58_57_584.jpg, C:\Users\abhinav.m\Desktop\IMG\left_2021_04_24_20_58_57_584.jpg, C:\Users\abhinav.m\Desktop\IMG\right_2021_04_24_20_58_57_584.jpg,0.0,0.0,0.0,14.87471
121,C:\Users\abhinav.m\Desktop\IMG\center_2021_04_24_21_04_15_394.jpg, C:\Users\abhinav.m\Desktop\IMG\left_2021_04_24_21_04_15_394.jpg, C:\Users\abhinav.m\Desktop\IMG\right_2021_04_24_21_04_15_394.jpg,0.0,0.0,0.0,17.03752
122,C:\Users\abhinav.m\Desktop\IMG\center_2021_04_24_21_05_14_003.jpg, C:\Users\abhinav.m\Desktop\IMG\left_2021_04_24_21_05_14_003.jpg, C:\Users\abhinav.m\Desktop\IMG\right_2021_04_24_21_05_14_003.jpg,0.0,1.0,0.0,18.07096
123,C:\Users\abhinav.m\Desktop\IMG\center_2021_04_24_21_00_20_288.jpg, C:\Users\abhinav.m\Desktop\IMG\left_2021_04_24_21_00_20_288.jpg, C:\Users\abhinav.m\Desktop\IMG\right_2021_04_24_21_00_20_288.jpg,0.0,0.0,0.0,14.38837
124,C:\Users\abhinav.m\Desktop\IMG\center_2021_04_24_20_57_26_413.jpg, C:\Users\abhinav.m\Desktop\IMG\left_2021_04_24_20_57_26_413.jpg, C:\Users\abhinav.m\Desktop\IMG\right_2021_04_24_20_57_26_413.jpg,0.0,0.0,0.0,19.59948
125,C:\Users\abhinav.m\Desktop\IMG\center_2021_04_24_20_59_21_430.jpg, C:\Users\abhinav.m\Desktop\IMG\left_2021_04_24_20_59_21_430.jpg, C:\Users\abhinav.m\Desktop\IMG\right_2021_04_24_20_59_21_430.jpg,0.0,0.0,0.0,15.33779
126,C:\Users\abhinav.m\Desktop\IMG\center_2021_04_24_21_08_05_938.jpg, C:\Users\abhinav.m\Desktop\IMG\left_2021_04_24_21_08_05_938.jpg, C:\Users\abhinav.m\Desktop\IMG\right_2021_04_24_21_08_05_938.jpg,0.0,0.0,0.0,11.85882
127,C:\Users\abhinav.m\Desktop\IMG\center_2021_04_24_21_06_02_272.jpg, C:\Users\abhinav.m\Desktop\IMG\left_2021_04_24_21_06_02_272.jpg, C:\Users\abhinav.m\Desktop\IMG\right_2021_04_24_21_06_02_272.jpg,0.0,0.0,0.0,23.52956
128,C:\Users\abhinav.m\Desktop\IMG\center_2021_04_24_21_01_41_406.jpg, C:\Users\abhinav.m\Desktop\IMG\left_2021_04_24_21_01_41_406.jpg, C:\Users\abhinav.m\Desktop\IMG\right_2021_04_24_21_01_41_406.jpg,0.0,0.0,0.0,8.77079
129,C:\Users\abhinav.m\Desktop\IMG\center_2021_04_24_21_01_22_254.jpg, C:\Users\abhinav.m\Desktop\IMG\left_2021_04_24_21_01_22_254.jpg, C:\Users\abhinav.m\Desktop\IMG\right_2021_04_24_21_01_22_254.jpg,0.0,0.0,0.0,20.18831
130,C:\Users\abhinav.m\Desktop\IMG\center_2021_04_24_20_58_33_648.jpg, C:\Users\abhinav.m\Desktop\IMG\left_2021_04_24_20_58_33_648.jpg, C:\Users\abhinav.m\Desktop\IMG\right_2021_04_24_20_58_33_648.jpg,0.0,0.0,0.0,17.0774
131,C:\Users\abhinav.m\Desktop\IMG\center_2021_04_24_20_58_58_561.jpg, C:\Users\abhinav.m\Desktop\IMG\left_2021_04_24_20_58_58_561.jpg, C:\Users\abhinav.m\Desktop\IMG\right_2021_04_24_20_58_58_561.jpg,0.0,0.0,0.0,13.19699
132,C:\Users\abhinav.m\Desktop\IMG\center_2021_04_24_21_08_51_874.jpg, C:\Users\abhinav.m\Desktop\IMG\left_2021_04_24_21_08_51_874.jpg, C:\Users\abhinav.m\Desktop\IMG\right_2021_04_24_21_08_51_874.jpg,0.0,1.0,0.0,19.89651
133,C:\Users\abhinav.m\Desktop\IMG\center_2021_04_24_21_00_49_829.jpg, C:\Users\abhinav.m\Desktop\IMG\left_2021_04_24_21_00_49_829.jpg, C:\Users\abhinav.m\Desktop\IMG\right_2021_04_24_21_00_49_829.jpg,0.0,1.0,0.0,10.94285
134,C:\Users\abhinav.m\Desktop\IMG\center_2021_04_24_20_59_15_425.jpg, C:\Users\abhinav.m\Desktop\IMG\left_2021_04_24_20_59_15_425.jpg, C:\Users\abhinav.m\Desktop\IMG\right_2021_04_24_20_59_15_425.jpg,0.0,0.0,0.0,17.03389
135,C:\Users\abhinav.m\Desktop\IMG\center_2021_04_24_21_05_54_210.jpg, C:\Users\abhinav.m\Desktop\IMG\left_2021_04_24_21_05_54_210.jpg, C:\Users\abhinav.m\Desktop\IMG\right_2021_04_24_21_05_54_210.jpg,0.0,0.6545139,0.0,17.18996
136,C:\Users\abhinav.m\Desktop\IMG\center_2021_04_24_21_07_18_847.jpg, C:\Users\abhinav.m\Desktop\IMG\left_2021_04_24_21_07_18_847.jpg, C:\Users\abhinav.m\Desktop\IMG\right_2021_04_24_21_07_18_847.jpg,0.0,0.0,0.0,25.94862
137,C:\Users\abhinav.m\Desktop\IMG\center_2021_04_24_21_05_05_702.jpg, C:\Users\abhinav.m\Desktop\IMG\left_2021_04_24_21_05_05_702.jpg, C:\Users\abhinav.m\Desktop\IMG\right_2021_04_24_21_05_05_702.jpg,0.0,0.0,0.0,8.507011
138,C:\Users\abhinav.m\Desktop\IMG\center_2021_04_24_20_58_04_450.jpg, C:\Users\abhinav.m\Desktop\IMG\left_2021_04_24_20_58_04_450.jpg, C:\Users\abhinav.m\Desktop\IMG\right_2021_04_24_20_58_04_450.jpg,0.0,1.0,0.0,20.70417
139,C:\Users\abhinav.m\Desktop\IMG\center_2021_04_24_21_05_36_369.jpg, C:\Users\abhinav.m\Desktop\IMG\left_2021_04_24_21_05_36_369.jpg, C:\Users\abhinav.m\Desktop\IMG\right_2021_04_24_21_05_36_369.jpg,0.0,0.0,0.0,11.69049
140,C:\Users\abhinav.m\Desktop\IMG\center_2021_04_24_20_57_05_341.jpg, C:\Users\abhinav.m\Desktop\IMG\left_2021_04_24_20_57_05_341.jpg, C:\Users\abhinav.m\Desktop\IMG\right_2021_04_24_20_57_05_341.jpg,0.0,0.1504096,0.0,29.861
141,C:\Users\abhinav.m\Desktop\IMG\center_2021_04_24_21_00_36_811.jpg, C:\Users\abhinav.m\Desktop\IMG\left_2021_04_24_21_00_36_811.jpg, C:\Users\abhinav.m\Desktop\IMG\right_2021_04_24_21_00_36_811.jpg,0.0,1.0,0.0,30.19
142,C:\Users\abhinav.m\Desktop\IMG\center_2021_04_24_20_58_51_620.jpg, C:\Users\abhinav.m\Desktop\IMG\left_2021_04_24_20_58_51_620.jpg, C:\Users\abhinav.m\Desktop\IMG\right_2021_04_24_20_58_51_620.jpg,0.0,0.751599,0.0,9.354409
143,C:\Users\abhinav.m\Desktop\IMG\center_2021_04_24_21_05_27_231.jpg, C:\Users\abhinav.m\Desktop\IMG\left_2021_04_24_21_05_27_231.jpg, C:\Users\abhinav.m\Desktop\IMG\right_2021_04_24_21_05_27_231.jpg,0.0,0.0,0.0,16.23052
144,C:\Users\abhinav.m\Desktop\IMG\center_2021_04_24_21_06_52_964.jpg, C:\Users\abhinav.m\Desktop\IMG\left_2021_04_24_21_06_52_964.jpg, C:\Users\abhinav.m\Desktop\IMG\right_2021_04_24_21_06_52_964.jpg,0.0,0.6084744,0.0,7.579949
145,C:\Users\abhinav.m\Desktop\IMG\center_2021_04_24_21_04_57_931.jpg, C:\Users\abhinav.m\Desktop\IMG\left_2021_04_24_21_04_57_931.jpg, C:\Users\abhinav.m\Desktop\IMG\right_2021_04_24_21_04_57_931.jpg,0.0,0.0,0.03300807,8.991981
146,C:\Users\abhinav.m\Desktop\IMG\center_2021_04_24_20_58_41_448.jpg, C:\Users\abhinav.m\Desktop\IMG\left_2021_04_24_20_58_41_448.jpg, C:\Users\abhinav.m\Desktop\IMG\right_2021_04_24_20_58_41_448.jpg,0.0,0.0,0.0,11.26401
147,C:\Users\abhinav.m\Desktop\IMG\center_2021_04_24_21_08_35_499.jpg, C:\Users\abhinav.m\Desktop\IMG\left_2021_04_24_21_08_35_499.jpg, C:\Users\abhinav.m\Desktop\IMG\right_2021_04_24_21_08_35_499.jpg,0.0,1.0,0.0,28.83105
148,C:\Users\abhinav.m\Desktop\IMG\center_2021_04_24_21_06_03_232.jpg, C:\Users\abhinav.m\Desktop\IMG\left_2021_04_24_21_06_03_232.jpg, C:\Users\abhinav.m\Desktop\IMG\right_2021_04_24_21_06_03_232.jpg,0.0,0.0,0.0,21.34145
149,C:\Users\abhinav.m\Desktop\IMG\center_2021_04_24_21_05_26_182.jpg, C:\Users\abhinav.m\Desktop\IMG\left_2021_04_24_21_05_26_182.jpg, C:\Users\abhinav.m\Desktop\IMG\right_2021_04_24_21_05_26_182.jpg,0.0,0.0,0.0,18.19041
150,C:\Users\abhinav.m\Desktop\IMG\center_2021_04_24_21_08_07_346.jpg, C:\Users\abhinav.m\Desktop\IMG\left_2021_04_24_21_08_07_346.jpg, C:\Users\abhinav.m\Desktop\IMG\right_2021_04_24_21_08_07_346.jpg,0.0,0.0,0.0,9.878639
151,C:\Users\abhinav.m\Desktop\IMG\center_2021_04_24_21_07_10_050.jpg, C:\Users\abhinav.m\Desktop\IMG\left_2021_04_24_21_07_10_050.jpg, C:\Users\abhinav.m\Desktop\IMG\right_2021_04_24_21_07_10_050.jpg,0.0,0.0,0.0,9.734167
152,C:\Users\abhinav.m\Desktop\IMG\center_2021_04_24_20_58_56_904.jpg, C:\Users\abhinav.m\Desktop\IMG\left_2021_04_24_20_58_56_904.jpg, C:\Users\abhinav.m\Desktop\IMG\right_2021_04_24_20_58_56_904.jpg,0.0,0.0,0.4755627,20.69655
153,C:\Users\abhinav.m\Desktop\IMG\center_2021_04_24_21_07_42_065.jpg, C:\Users\abhinav.m\Desktop\IMG\left_2021_04_24_21_07_42_065.jpg, C:\Users\abhinav.m\Desktop\IMG\right_2021_04_24_21_07_42_065.jpg,0.0,1.0,0.0,30.19059
154,C:\Users\abhinav.m\Desktop\IMG\center_2021_04_24_21_01_25_020.jpg, C:\Users\abhinav.m\Desktop\IMG\left_2021_04_24_21_01_25_020.jpg, C:\Users\abhinav.m\Desktop\IMG\right_2021_04_24_21_01_25_020.jpg,0.0,0.0,0.0,7.3306
155,C:\Users\abhinav.m\Desktop\IMG\center_2021_04_24_20_58_32_085.jpg, C:\Users\abhinav.m\Desktop\IMG\left_2021_04_24_20_58_32_085.jpg, C:\Users\abhinav.m\Desktop\IMG\right_2021_04_24_20_58_32_085.jpg,0.0,0.4710279,0.0,12.90184
156,C:\Users\abhinav.m\Desktop\IMG\center_2021_04_24_20_59_43_941.jpg, C:\Users\abhinav.m\Desktop\IMG\left_2021_04_24_20_59_43_941.jpg, C:\Users\abhinav.m\Desktop\IMG\right_2021_04_24_20_59_43_941.jpg,0.0,0.0,0.0,12.19236
157,C:\Users\abhinav.m\Desktop\IMG\center_2021_04_24_21_01_19_031.jpg, C:\Users\abhinav.m\Desktop\IMG\left_2021_04_24_21_01_19_031.jpg, C:\Users\abhinav.m\Desktop\IMG\right_2021_04_24_21_01_19_031.jpg,0.0,0.0,0.0,29.3201
158,C:\Users\abhinav.m\Desktop\IMG\center_2021_04_24_21_08_38_694.jpg, C:\Users\abhinav.m\Desktop\IMG\left_2021_04_24_21_08_38_694.jpg, C:\Users\abhinav.m\Desktop\IMG\right_2021_04_24_21_08_38_694.jpg,0.0,0.0,0.0,24.41911
159,C:\Users\abhinav.m\Desktop\IMG\center_2021_04_24_20_56_45_457.jpg, C:\Users\abhinav.m\Desktop\IMG\left_2021_04_24_20_56_45_457.jpg, C:\Users\abhinav.m\Desktop\IMG\right_2021_04_24_20_56_45_457.jpg,0.0,0.0,0.0,13.86
160,C:\Users\abhinav.m\Desktop\IMG\center_2021_04_24_21_08_16_213.jpg, C:\Users\abhinav.m\Desktop\IMG\left_2021_04_24_21_08_16_213.jpg, C:\Users\abhinav.m\Desktop\IMG\right_2021_04_24_21_08_16_213.jpg,0.0,1.0,0.0,16.95403
161,C:\Users\abhinav.m\Desktop\IMG\center_2021_04_24_20_58_31_508.jpg, C:\Users\abhinav.m\Desktop\IMG\left_2021_04_24_20_58_31_508.jpg, C:\Users\abhinav.m\Desktop\IMG\right_2021_04_24_20_58_31_508.jpg,0.0,0.0,0.0,12.06719
162,C:\Users\abhinav.m\Desktop\IMG\center_2021_04_24_20_59_50_990.jpg, C:\Users\abhinav.m\Desktop\IMG\left_2021_04_24_20_59_50_990.jpg, C:\Users\abhinav.m\Desktop\IMG\right_2021_04_24_20_59_50_990.jpg,0.0,0.0,0.0,19.10595
163,C:\Users\abhinav.m\Desktop\IMG\center_2021_04_24_21_01_06_951.jpg, C:\Users\abhinav.m\Desktop\IMG\left_2021_04_24_21_01_06_951.jpg, C:\Users\abhinav.m\Desktop\IMG\right_2021_04_24_21_01_06_951.jpg,0.0,0.0,0.0,12.25234
164,C:\Users\abhinav.m\Desktop\IMG\center_2021_04_24_21_07_40_889.jpg, C:\Users\abhinav.m\Desktop\IMG\left_2021_04_24_21_07_40_889.jpg, C:\Users\abhinav.m\Desktop\IMG\right_2021_04_24_21_07_40_889.jpg,0.0,1.0,0.0,30.19061
165,C:\Users\abhinav.m\Desktop\IMG\center_2021_04_24_21_07_47_773.jpg, C:\Users\abhinav.m\Desktop\IMG\left_2021_04_24_21_07_47_773.jpg, C:\Users\abhinav.m\Desktop\IMG\right_2021_04_24_21_07_47_773.jpg,0.0,0.0,0.0,19.9712
166,C:\Users\abhinav.m\Desktop\IMG\center_2021_04_24_20_59_46_581.jpg, C:\Users\abhinav.m\Desktop\IMG\left_2021_04_24_20_59_46_581.jpg, C:\Users\abhinav.m\Desktop\IMG\right_2021_04_24_20_59_46_581.jpg,0.0,1.0,0.0,12.66275
167,C:\Users\abhinav.m\Desktop\IMG\center_2021_04_24_21_06_23_601.jpg, C:\Users\abhinav.m\Desktop\IMG\left_2021_04_24_21_06_23_601.jpg, C:\Users\abhinav.m\Desktop\IMG\right_2021_04_24_21_06_23_601.jpg,0.0,0.0,0.0,23.86859
168,C:\Users\abhinav.m\Desktop\IMG\center_2021_04_24_20_56_39_183.jpg, C:\Users\abhinav.m\Desktop\IMG\left_2021_04_24_20_56_39_183.jpg, C:\Users\abhinav.m\Desktop\IMG\right_2021_04_24_20_56_39_183.jpg,0.0,0.0,0.0,9.559875
169,C:\Users\abhinav.m\Desktop\IMG\center_2021_04_24_20_57_31_898.jpg, C:\Users\abhinav.m\Desktop\IMG\left_2021_04_24_20_57_31_898.jpg, C:\Users\abhinav.m\Desktop\IMG\right_2021_04_24_20_57_31_898.jpg,0.0,0.0,0.0,10.81922
170,C:\Users\abhinav.m\Desktop\IMG\center_2021_04_24_21_06_55_277.jpg, C:\Users\abhinav.m\Desktop\IMG\left_2021_04_24_21_06_55_277.jpg, C:\Users\abhinav.m\Desktop\IMG\right_2021_04_24_21_06_55_277.jpg,0.0,0.0,0.0,8.62702
171,C:\Users\abhinav.m\Desktop\IMG\center_2021_04_24_20_58_17_702.jpg, C:\Users\abhinav.m\Desktop\IMG\left_2021_04_24_20_58_17_702.jpg, C:\Users\abhinav.m\Desktop\IMG\right_2021_04_24_20_58_17_702.jpg,0.0,0.0,0.0,11.20347
172,C:\Users\abhinav.m\Desktop\IMG\center_2021_04_24_20_57_22_172.jpg, C:\Users\abhinav.m\Desktop\IMG\left_2021_04_24_20_57_22_172.jpg, C:\Users\abhinav.m\Desktop\IMG\right_2021_04_24_20_57_22_172.jpg,0.0,0.6790003,0.0,30.11116
173,C:\Users\abhinav.m\Desktop\IMG\center_2021_04_24_20_58_27_497.jpg, C:\Users\abhinav.m\Desktop\IMG\left_2021_04_24_20_58_27_497.jpg, C:\Users\abhinav.m\Desktop\IMG\right_2021_04_24_20_58_27_497.jpg,0.0,0.0,0.0,9.494269
174,C:\Users\abhinav.m\Desktop\IMG\center_2021_04_24_20_59_54_786.jpg, C:\Users\abhinav.m\Desktop\IMG\left_2021_04_24_20_59_54_786.jpg, C:\Users\abhinav.m\Desktop\IMG\right_2021_04_24_20_59_54_786.jpg,0.0,0.0,0.0,13.3536
175,C:\Users\abhinav.m\Desktop\IMG\center_2021_04_24_21_08_53_101.jpg, C:\Users\abhinav.m\Desktop\IMG\left_2021_04_24_21_08_53_101.jpg, C:\Users\abhinav.m\Desktop\IMG\right_2021_04_24_21_08_53_101.jpg,0.0,0.05459374,0.0,29.41769
176,C:\Users\abhinav.m\Desktop\IMG\center_2021_04_24_21_08_58_828.jpg, C:\Users\abhinav.m\Desktop\IMG\left_2021_04_24_21_08_58_828.jpg, C:\Users\abhinav.m\Desktop\IMG\right_2021_04_24_21_08_58_828.jpg,0.0,0.0,0.0,15.73065
177,C:\Users\abhinav.m\Desktop\IMG\center_2021_04_24_21_07_08_428.jpg, C:\Users\abhinav.m\Desktop\IMG\left_2021_04_24_21_07_08_428.jpg, C:\Users\abhinav.m\Desktop\IMG\right_2021_04_24_21_07_08_428.jpg,0.0,0.0,0.0,11.86398
178,C:\Users\abhinav.m\Desktop\IMG\center_2021_04_24_21_06_32_263.jpg, C:\Users\abhinav.m\Desktop\IMG\left_2021_04_24_21_06_32_263.jpg, C:\Users\abhinav.m\Desktop\IMG\right_2021_04_24_21_06_32_263.jpg,0.0,0.0,0.0,16.28183
179,C:\Users\abhinav.m\Desktop\IMG\center_2021_04_24_20_59_51_451.jpg, C:\Users\abhinav.m\Desktop\IMG\left_2021_04_24_20_59_51_451.jpg, C:\Users\abhinav.m\Desktop\IMG\right_2021_04_24_20_59_51_451.jpg,0.0,0.0,0.0,17.60094
180,C:\Users\abhinav.m\Desktop\IMG\center_2021_04_24_21_08_23_325.jpg, C:\Users\abhinav.m\Desktop\IMG\left_2021_04_24_21_08_23_325.jpg, C:\Users\abhinav.m\Desktop\IMG\right_2021_04_24_21_08_23_325.jpg,0.0,0.0,0.0,20.31396
181,C:\Users\abhinav.m\Desktop\IMG\center_2021_04_24_21_07_17_058.jpg, C:\Users\abhinav.m\Desktop\IMG\left_2021_04_24_21_07_17_058.jpg, C:\Users\abhinav.m\Desktop\IMG\right_2021_04_24_21_07_17_058.jpg,0.0,1.0,0.0,30.19014
182,C:\Users\abhinav.m\Desktop\IMG\center_2021_04_24_20_57_38_885.jpg, C:\Users\abhinav.m\Desktop\IMG\left_2021_04_24_20_57_38_885.jpg, C:\Users\abhinav.m\Desktop\IMG\right_2021_04_24_20_57_38_885.jpg,0.0,0.0,0.0,20.36894
183,C:\Users\abhinav.m\Desktop\IMG\center_2021_04_24_21_06_06_288.jpg, C:\Users\abhinav.m\Desktop\IMG\left_2021_04_24_21_06_06_288.jpg, C:\Users\abhinav.m\Desktop\IMG\right_2021_04_24_21_06_06_288.jpg,0.0,1.0,0.0,30.1904
184,C:\Users\abhinav.m\Desktop\IMG\center_2021_04_24_21_01_33_685.jpg, C:\Users\abhinav.m\Desktop\IMG\left_2021_04_24_21_01_33_685.jpg, C:\Users\abhinav.m\Desktop\IMG\right_2021_04_24_21_01_33_685.jpg,0.0,0.0,0.0,11.21283
185,C:\Users\abhinav.m\Desktop\IMG\center_2021_04_24_20_57_04_540.jpg, C:\Users\abhinav.m\Desktop\IMG\left_2021_04_24_20_57_04_540.jpg, C:\Users\abhinav.m\Desktop\IMG\right_2021_04_24_20_57_04_540.jpg,0.0,1.0,0.0,25.80498
186,C:\Users\abhinav.m\Desktop\IMG\center_2021_04_24_21_04_29_751.jpg, C:\Users\abhinav.m\Desktop\IMG\left_2021_04_24_21_04_29_751.jpg, C:\Users\abhinav.m\Desktop\IMG\right_2021_04_24_21_04_29_751.jpg,0.0,1.0,0.0,13.54499
187,C:\Users\abhinav.m\Desktop\IMG\center_2021_04_24_21_05_41_635.jpg, C:\Users\abhinav.m\Desktop\IMG\left_2021_04_24_21_05_41_635.jpg, C:\Users\abhinav.m\Desktop\IMG\right_2021_04_24_21_05_41_635.jpg,0.0,0.0,0.0,10.61573
